2011-01-15 42
2011-01-19 42
2011-01-22 42
2011-01-25 42
2011-01-26 42
2011-01-27 42
2011-01-30 42
2011-02-06 46
2011-02-13 46
2011-02-14 46
2011-02-16 46
2011-02-17 46
2011-02-18 46
2011-02-19 46
2011-02-21 46
2011-02-25 46
2011-02-27 45
2011-02-27 46
2011-02-28 45
2011-03-02 45
2011-03-08 45
2011-03-12 46
2011-03-13 46
2011-03-21 46
2011-03-21 47
2011-03-22 47
2011-03-23 47
2011-03-24 47
2011-03-26 47
2011-03-27 47
2011-03-28 47
2011-04-01 47
2011-04-02 47
2011-04-03 47
2011-04-04 47
2011-04-06 47
2011-04-07 47
2011-04-12 47
2011-04-13 47
2011-04-17 46
2011-04-20 47
2011-04-21 47
2011-04-22 47
2011-04-23 47
2011-04-24 47
2011-04-25 47
2011-04-26 46
2011-04-26 47
2011-04-27 46
2011-04-28 46
2011-05-02 46
2011-05-02 47
2011-05-03 47
2011-05-04 47
2011-05-07 48
2011-05-08 48
2011-05-09 48
2011-05-10 48
2011-05-12 48
2011-05-13 48
2011-05-14 48
2011-05-18 48
2011-05-19 48
2011-05-20 48
2011-05-21 48
2011-05-25 48
2011-05-26 48
2011-05-27 48
2011-05-27 49
2011-05-28 49
2011-05-29 50
2011-05-30 48
2011-05-30 50
2011-05-31 50
2011-06-01 50
2011-06-02 50
2011-06-04 53
2011-06-04 54
2011-06-05 54
2011-06-05 57
2011-06-07 57
2011-06-08 57
2011-06-10 57
2011-06-11 57
2011-06-11 58
2011-06-12 55
2011-06-12 58
2011-06-13 55
2011-06-13 58
2011-06-14 58
2011-06-15 58
2011-06-16 58
2011-06-17 58
2011-06-18 58
2011-06-19 58
2011-06-20 59
2011-06-21 59
2011-06-22 59
2011-06-23 59
2011-06-24 59
2011-06-25 59
2011-06-26 59
2011-06-27 59
2011-06-28 59
2011-06-29 59
2011-06-29 61
2011-07-01 61
2011-07-03 61
2011-07-04 59
2011-07-04 62
2011-07-05 61
2011-07-05 63
2011-07-05 64
2011-07-06 63
2011-07-08 63
2011-07-08 64
2011-07-09 63
2011-07-09 64
2011-07-09 66
2011-07-10 63
2011-07-10 66
2011-07-10 67
2011-07-11 63
2011-07-11 64
2011-07-12 64
2011-07-13 64
2011-07-13 67
2011-07-14 64
2011-07-14 68
2011-07-14 70
2011-07-15 68
2011-07-15 70
2011-07-16 70
2011-07-17 70
2011-07-19 70
2011-07-20 70
2011-07-20 71
2011-07-21 71
2011-07-22 71
2011-07-23 71
2011-07-26 71
2011-07-26 73
2011-07-27 73
2011-07-28 70
2011-07-28 71
2011-07-29 71
2011-07-30 71
2011-07-31 71
2011-08-02 70
2011-08-03 70
2011-08-06 73
2011-08-08 73
2011-08-10 73
2011-08-11 73
2011-08-11 74
2011-08-12 74
2011-08-13 74
2011-08-15 74
2011-08-17 75
2011-08-18 75
2011-08-23 76
2011-08-24 77
2011-08-25 78
2011-08-26 78
2011-08-28 78
2011-08-29 78
2011-08-30 78
2011-09-01 78
2011-09-03 78
2011-09-07 78
2011-09-08 78
2011-09-12 78
2011-09-13 78
2011-09-14 78
2011-09-15 78
2011-09-17 78
2011-09-18 78
2011-09-19 78
2011-09-21 78
2011-09-24 78
2011-09-25 78
2011-09-26 78
2011-09-28 78
2011-09-29 78
2011-10-02 78
2011-10-07 78
2011-10-11 78
2011-10-15 78
2011-10-27 78
2011-11-30 78
2011-12-01 78
2011-12-07 78
2011-12-18 78
2011-12-23 78
2012-01-07 78
2012-02-28 78
2012-02-29 78
2012-04-05 78
2012-04-19 80
2012-04-26 80
2012-04-27 80
2012-04-28 80
2012-04-29 80
2012-05-02 80
2012-05-28 80
2012-09-16 80
2012-10-13 80
2012-12-10 80
2012-12-11 67
2012-12-11 80
2012-12-12 67
2012-12-15 67
2012-12-16 67
2012-12-18 56
2012-12-18 64
2012-12-18 65
2012-12-19 55
2013-01-01 54
2013-01-02 52
2013-01-02 53
2013-01-03 52
2013-01-10 52
2013-01-13 50
2013-01-13 51
2013-01-14 50
2013-01-15 50
2013-01-19 50
2013-05-27 50
2013-05-28 50
2013-05-29 50
2013-05-31 50
2013-06-01 50
2013-06-02 50
2013-06-14 50
2013-08-29 50
2013-09-02 49
2013-09-02 50
2013-09-08 51
2013-09-09 51
2013-09-12 51
2013-09-14 51
2013-09-15 51
2013-09-16 51
2013-09-21 51
2013-09-23 51
2013-10-18 50
2013-10-18 51
2013-10-20 51
2013-10-28 51
2013-10-30 51
2013-12-15 51
2013-12-15 55
2013-12-15 56
2013-12-20 56
2013-12-21 56
2013-12-21 57
2013-12-22 56
2013-12-25 56
2013-12-26 59
2013-12-27 59
2013-12-28 59
2013-12-29 59
2013-12-31 60
2013-12-31 61
2014-01-01 61
2014-01-02 61
2014-01-05 62
2014-01-05 63
2014-01-05 64
2014-01-06 63
2014-01-06 64
2014-01-07 63
2014-01-08 62
2014-01-09 60
2014-01-09 62
2014-01-11 60
2014-01-18 60
2014-01-19 60
2014-01-25 61
2014-01-26 61
2014-01-27 60
2014-01-27 61
2014-02-13 60
2014-02-15 61
2014-02-16 61
2014-03-08 61
2014-03-12 61
2014-04-10 59
2014-06-07 59
2014-06-15 59
2014-06-21 59
2014-06-21 60
2014-06-22 60
2014-06-28 60
2014-06-29 60
2014-06-30 60
2014-07-12 60
2014-07-13 60
2014-08-27 60
2014-08-30 60
2014-08-31 60
2014-09-01 60
2014-09-07 60
2014-09-08 60
2014-09-10 60
2014-09-13 60
2014-09-13 61
2014-09-14 61
2014-09-15 61
2014-09-16 61
2014-09-17 61
2014-09-18 61
2014-09-20 61
2014-09-21 61
2014-10-04 61
2014-10-05 61
2014-10-07 61
2014-10-12 57
2014-10-12 61
2014-10-18 57
2014-10-19 57
2014-10-21 57
2014-10-26 57
2014-10-27 57
2014-11-09 57
2014-11-15 57
2014-11-16 57
2014-11-22 57
2015-02-21 57
2015-03-14 56
2015-03-14 57
2015-03-15 56
2015-03-18 56
2015-03-20 56
2015-03-29 56
2015-03-30 56
2015-04-06 56
2015-04-06 63
2015-04-09 56
2015-04-10 63
2015-04-11 63
2015-04-12 63
2015-04-12 64
2015-04-12 65
2015-04-15 65
2015-04-16 65
2015-04-19 65
2015-04-21 66
2015-04-26 67
2015-04-27 68
2015-04-28 68
2015-04-29 68
2015-04-30 68
2015-05-01 68
2015-05-02 68
2015-05-03 68
2015-05-04 68
2015-05-05 68
2015-05-15 68
2015-05-17 68
2015-05-22 68
2015-06-05 68
2015-06-06 68
2015-06-07 68
2015-06-08 68
2015-06-09 68
2015-06-11 68
2015-06-20 68
2015-06-21 68
2015-06-27 68
2015-07-02 67
2015-07-04 67
2015-07-05 67
2015-07-06 67
2015-07-07 67
2015-07-10 67
2015-07-11 67
2015-07-12 67
2015-07-13 67
2015-07-15 67
2015-07-16 67
2015-07-17 67
2015-07-25 67
2015-07-26 67
2015-07-27 67
2015-07-29 67
2015-07-30 67
2015-08-01 67
2015-08-08 67
2015-08-29 67
2015-08-30 67
2015-08-31 66
2015-08-31 67
2015-09-01 66
2015-09-02 66
2015-09-03 66
2015-09-05 62
2015-09-05 66
2015-09-06 62
2015-09-07 62
2015-09-08 62
2015-09-12 62
2015-09-15 62
2015-09-17 62
2015-09-18 62
2015-09-19 62
2015-09-20 62
2015-09-22 62
2015-09-25 62
2015-09-26 62
2015-09-27 62
2015-09-28 62
2015-09-30 62
2015-10-20 62
2015-10-24 62
2015-10-25 62
2015-11-11 62
2015-12-05 62
2015-12-06 62
2015-12-08 62
2015-12-12 62
2015-12-14 62
2015-12-22 62
2015-12-24 62
2016-01-01 62
2016-01-02 62
2016-01-03 62
2016-01-04 62
2016-01-07 62
2016-01-17 62
2016-01-17 63
2016-01-18 63
2016-01-19 62
2016-01-22 62
2016-01-30 62
2016-01-31 62
2016-02-06 61
2016-02-06 63
2016-02-07 61
2016-02-08 61
2016-02-09 61
2016-02-10 61
2016-02-11 61
2016-02-12 61
2016-02-14 60
2016-02-26 60
2016-03-02 60
2016-03-03 60
2016-03-04 60
2016-03-06 60
2016-03-07 59
2016-03-07 60
2016-03-08 60
2016-03-08 61
2016-03-10 60
2016-03-11 61
2016-03-12 60
2016-03-13 57
2016-03-14 57
2016-03-15 57
2016-03-16 57
2016-03-17 57
2016-03-19 57
2016-03-20 57
2016-03-22 57
2016-03-24 57
2016-03-25 57
2016-03-29 57
2016-04-01 56
2016-04-01 57
2016-04-02 56
2016-04-02 57
2016-04-03 57
2016-04-04 57
2016-04-05 54
2016-04-07 54
2016-04-09 54
2016-04-10 56
2016-04-11 121
2016-04-11 56
2016-04-13 56
2016-04-16 56
2016-04-17 56
2016-04-18 56
2016-04-19 56
2016-04-20 57
2016-05-06 56
2016-05-07 56
2016-05-08 56
2016-05-14 56
2016-05-15 56
2016-05-28 56
2016-05-29 57
2016-06-03 56
2016-06-05 56
2016-06-07 56
2016-06-08 56
2016-06-10 56
2016-06-13 56
2016-06-14 56
2016-06-17 63
2016-06-19 64
2016-06-20 64
2016-06-25 57
2016-06-25 63
2016-06-26 57
2016-06-26 58
2016-06-26 63
2016-06-26 64
2016-06-29 58
2016-06-30 64
2016-07-02 64
2016-07-03 58
2016-07-04 59
2016-07-06 59
2016-07-06 64
2016-07-09 60
2016-07-10 60
2016-07-10 64
2016-07-11 61
2016-07-12 61
2016-07-12 62
2016-07-13 62
2016-07-14 62
2016-07-14 64
2016-07-15 62
2016-07-16 64
2016-07-17 62
2016-07-18 64
2016-07-19 64
2016-07-21 64
2016-07-22 64
2016-07-23 64
2016-07-25 64
2016-07-26 64
2016-07-27 64
2016-07-28 64
2016-07-29 64
2016-07-30 64
2016-07-31 64
2016-08-09 64
2016-08-11 64
2016-08-14 64
2016-08-14 65
2016-08-22 65
2016-08-23 65
2016-08-24 65
2016-08-25 65
2016-08-26 65
2016-08-27 65
2016-08-28 65
2016-09-09 65
2016-09-10 65
2016-09-12 65
2016-09-13 65
2016-09-15 65
2016-09-16 64
2016-09-17 135
2016-09-19 134
2016-10-08 134
2016-10-08 135
2016-10-09 135
2016-10-11 135
2016-10-14 64
2016-10-16 64
2016-10-19 64
2016-10-20 64
2016-10-22 64
2016-10-23 64
2016-11-02 135
2016-11-06 140
2016-11-07 141
2016-11-10 141
2016-11-11 138
2016-11-11 139
2016-11-11 141
2016-11-13 138
2016-11-15 138
2016-11-16 138
2016-11-30 137
2016-12-02 137
2016-12-07 137
2017-02-14 137
2017-06-03 137
2017-07-05 137
2017-07-23 142
2017-07-24 142
2017-07-24 154
2017-07-24 155
2017-07-25 168
2017-07-27 168
2017-07-27 169
2017-07-28 169
2017-07-28 172
2017-07-29 175
2017-07-29 176
2017-07-31 175
2017-08-01 175
2017-08-02 175
2017-08-03 176
2017-08-04 175
2017-08-04 176
2017-08-04 177
2017-08-04 178
2017-08-04 99
2017-08-05 99
2017-08-06 100
2017-08-06 99
2017-08-07 100
2017-08-08 100
2017-08-09 100
2017-08-10 100
2017-08-13 100
2017-08-15 100
2017-08-16 100
2017-08-18 100
2017-08-19 100
2017-08-20 100
2017-08-22 100
2017-08-23 100
2017-08-26 100
2017-08-27 100
2017-08-28 101
2017-08-30 101
2017-08-31 101
2017-08-31 102
2017-09-01 101
2017-09-02 101
2017-09-05 101
2017-09-08 101
2017-09-10 101
2017-09-13 101
2017-09-16 101
2017-09-22 101
2017-09-23 101
2017-09-24 101
2017-09-27 101
2017-09-28 101
2017-09-29 101
2017-09-30 101
2017-10-11 101
2017-10-15 101
2017-10-21 101
2017-10-22 101
2017-10-23 101
2017-10-23 103
2017-10-24 103
2017-10-25 108
2017-10-26 108
2017-10-28 108
2017-10-29 108
2017-10-30 108
2017-10-31 108
2017-11-01 108
2017-11-03 108
2017-11-04 108
2017-11-05 108
2017-11-06 108
2017-11-07 108
2017-11-08 108
2017-11-09 108
2017-11-10 108
2017-11-11 108
2017-11-11 109
2017-11-12 109
2017-11-13 109
2017-11-14 110
2017-11-17 110
2017-11-28 110
2017-11-29 110
2017-12-04 110
2017-12-15 110
2017-12-29 110
2018-01-18 110
2018-02-05 110
2018-02-09 110
2018-02-18 110
2018-03-14 110
2018-03-25 110
2018-04-02 110
2018-04-04 110
2018-04-05 110
2018-04-07 110
2018-04-15 110
2018-04-18 110
2018-04-29 110
2018-05-05 110
2018-08-28 110
2018-10-18 110
2018-10-19 110
2018-11-08 111
2018-11-09 111
2018-11-18 111
2018-12-30 111
2018-12-31 111
2019-01-03 111
2019-01-04 111
2019-01-08 111
2019-01-09 111
2019-01-10 111
2019-01-11 111
2019-01-12 111
2019-04-03 111
