1310219869 21577
1310307881 21611
1310309266 21615
1310312636 21648
1310328251 21650
1310550253 21650
1310634518 21724
1310634955 21733
1310638350 21655
1310757439 21655
1310759382 21662
1310759607 22337
1310760384 23317
1310764450 23319
1310878515 23318
1310880586 23328
1310882422 23381
1310888700 23381
1311092303 23382
1311092996 23389
1311173063 23402
1311877507 23407
1312295943 23404
1312387308 23369
1312388848 23354
1312673872 23863
1312814775 23865
1312817448 23875
1312818178 23875
1312818615 23878
1312995313 23966
1313075885 23966
1313076248 24585
1313077743 24595
1313078638 24595
1313081816 24600
1313167723 24620
1313168180 24620
1313168378 24620
1313274068 24625
1313428260 24646
1313601373 24801
1313684817 24815
1314117254 24872
1314119247 24921
1314205644 25157
1314292524 25223
1314321568 25229
1314321979 25232
1314370496 25236
1314372236 25254
1314379695 25288
1314568663 25294
1314578477 25404
1314581236 25455
1314581897 25466
1314636615 25476
1314722513 25497
1314722985 25500
1314723451 25508
1314756595 25537
1314761798 25565
1314934469 25566
1315084616 25582
1315414829 25612
1315497951 25620
1315841221 25628
1315841786 25629
1315847272 25701
1315880834 25793
1315881898 25781
1315884183 25911
1315928576 25916
1315929509 25925
1315931670 25936
1316017193 26033
1316019364 26053
1316101651 26082
1316104739 26110
1316105939 26132
1316301279 26181
1316303686 26202
1316400221 26212
1316402337 26223
1316402445 26224
1316403415 26235
1316404786 26255
1316405709 26281
1316406192 26287
1316406659 26296
1316407193 26315
1316407401 26318
1316442527 26324
1316443947 26331
1316445012 26355
1316445351 26355
1316446151 26358
1316446631 26363
1316446979 26366
1316448931 26396
1316451588 26456
1316620872 26456
1316622808 26638
1316894079 26638
1316894600 26644
1316895294 26645
1316900005 26645
1316900615 26650
1316903258 26650
1316906062 26660
1316907827 26660
1316908586 26671
1316910545 26671
1316912005 26671
1316986228 26709
1317007858 26718
1317009144 26709
1317046252 26709
1317220303 26719
1317229947 26719
1317309640 26722
1317310073 26722
1317311077 26726
1317312868 26726
1317610601 26731
1318004294 26744
1318348025 26751
1318349440 26751
1318711423 26751
1318712612 26768
1318720697 26776
1319691363 26803
1322676835 26841
1322678175 26835
1322703478 26835
1322753542 26835
1323272179 26842
1323276130 26859
1323278249 26876
1323279274 26877
1323280583 26883
1324247749 26888
1324247890 26889
1324656714 26895
1325961514 26903
1330480881 26907
1330529700 26910
1333638849 26910
1334886630 27996
1335492638 28003
1335493098 28003
1335493884 28002
1335496873 28002
1335544339 28010
1335671344 28033
1335727361 28033
1335727416 28033
1335967511 28033
1338234145 28037
1347840787 28041
1350158069 28041
1355717576 24923
1355718446 24922
1355846967 23706
1355848157 23280
1355849197 21200
1355934183 21107
1357077486 20801
1357146597 20437
1357181184 20134
1357182267 20142
1357183259 20149
1357188344 19949
1357235640 19714
1357826531 19714
1358063279 19597
1358136039 19453
1358137448 19130
1358141253 19130
1358231504 19130
1358232746 19130
1358574323 19135
1358578563 19001
1358578843 19001
1358604598 19001
1358632073 19001
1358632370 19001
1369710719 19001
1369711345 18896
1369716055 18852
1369716368 18818
1369718394 18808
1369758911 18795
1369841337 18784
1370014987 18763
1370016003 18763
1370016203 18752
1370045075 18732
1370046734 18738
1370047885 18714
1370048639 18708
1370109710 18695
1370132683 18634
1370138680 18585
1370138975 18578
1370139421 18524
1370139802 18524
1370140267 18522
1370140715 18505
1370141116 18461
1370141401 18458
1370141601 18428
1370141766 18403
1370142241 18386
1370231805 18366
1371224363 18368
1371225835 18377
1377793275 18377
1378144006 18377
1378146558 18377
1378147237 18373
1378147430 18373
1378153419 18327
1379284064 18597
1379368308 18597
1379368944 18620
1379377469 18620
1379378148 18624
1379808419 18610
1379809366 18609
1379810906 18594
1379811233 18572
1379811850 18563
1379920207 18374
1379963198 18364
1379964848 18364
1379967353 18394
1379973918 18304
1382119425 18304
1382119752 18303
1382120026 18302
1382120384 18297
1382120583 18301
1382122545 18318
1382122680 17905
1382123915 17904
1382129526 17936
1382130713 17902
1382131740 17903
1382321278 17915
1382321562 17921
1382322286 17917
1382323694 17904
1382982178 17904
1382985067 17887
1382985932 17890
1382986219 17886
1382987649 17892
1382988189 17895
1382988641 17892
1382991959 17882
1383014513 17889
1383017980 17904
1383148581 17919
1383149310 17940
1383149913 17924
1387156878 17922
1387158551 17933
1387160938 17967
1387564199 17991
1387672692 18025
1387672980 18026
1387673261 18027
1387673944 18022
1387676030 18007
1387676812 17959
1387678963 17951
1387753955 17925
1387755461 17926
1387997844 17937
1388026694 18008
1388080430 18057
1388165495 18085
1388167490 18113
1388211197 18132
1388257865 18172
1388259245 18175
1388294386 18204
1388350228 18197
1388354905 18204
1388510815 18324
1388512157 18320
1388512234 18326
1388610500 18473
1388610928 18497
1388680155 18531
1388680981 18533
1388682274 18512
1388961508 18533
1388963367 18570
1388967320 18712
1388973317 18789
1388988053 18415
1389055582 18571
1389115083 18516
1389200287 18487
1389286297 18487
1389287363 18374
1389488777 18355
1389502265 19803
1390091673 19799
1390109384 19799
1390109690 19614
1390687165 19617
1390771466 19622
1390791264 19622
1390793066 19583
1390793533 19545
1390794150 19532
1390794548 19532
1390880328 19548
1390884341 19049
1392312530 18874
1392502133 18874
1392553522 18870
1410228081 18381
1426869266 17774
1427646246 17774
1427696268 17787
1428594070 17787
1428599710 17685
1430804203 17719
1430842019 17713
1430844754 17703
1431706095 17711
1431896827 17708
1432312747 17667
1433519469 17645
1433620516 17645
1433709598 17664
1433863425 17652
1433863643 17654
1433867708 17668
1433868018 17665
1434036631 17656
1434041511 17655
1435439927 17577
1435446299 17573
1435856233 17529
1442941828 15988
1451929520 14799
1453224106 14797
1453483418 14809
1454207088 14795
1454208329 14800
1454269945 14801
1454271346 14809
1454275075 14834
1454279138 14832
1454299720 14840
1455080974 14085
1455132535 14065
1455133884 14057
1455134510 14050
1455135477 14042
1455159906 14037
1455161720 14022
1455162301 14022
1455162787 13998
1455251830 13995
1455257707 13987
1455483510 13842
1455494321 13839
1455494507 13831
1455494766 13797
1456504472 13797
1456942565 13797
1457028663 13799
1457126149 13799
1457292741 13799
1457297331 13799
1457385843 13798
1457386978 13831
1457398174 13818
1457398379 12694
1457458812 12701
1457472778 12749
1457631934 12701
1457715657 12753
1457716500 12760
1457829135 12737
1457920990 12727
1457921812 12732
1457975345 12721
1458056609 12731
1458057509 12716
1458060787 12724
1458061705 12725
1458147158 12724
1458148954 12716
1458233598 12735
1458427315 12751
1458429310 12690
1458432512 12656
1458446777 12658
1458501337 12632
1458501656 12635
1458506620 12646
1458666214 12646
1458666591 12598
1458834087 12609
1458838335 12716
1458921805 12720
1458923997 12690
1459268905 12700
1459530304 12678
1459532835 12679
1459533664 12690
1459559204 12750
1459623634 12750
1459629706 12751
1459636771 12836
1459642194 12884
1459643497 12927
1459712731 12950
1459720711 12946
1459809374 13038
1459815093 13085
1459818876 13140
1459820840 13076
1459870190 13044
1459877984 13044
1459878338 13056
1460050462 13081
1461010941 13310
1463290441 13420
1463335358 13420
1463335602 13422
1463342120 13433
1464489322 13614
1464973979 13575
1465320588 13248
1465361930 13269
1465406808 13255
1465918408 13286
1466901985 13389
1467671316 13704
1468180205 13974
1468256216 14084
1468343125 14146
1468602144 13786
1468603941 13782
1468780543 13805
1469299318 14365
1469639880 14365
1469724515 14365
1470007330 14355
1472321608 14326
1472408841 14326
1474006397 14260
1476467700 14260
1476639512 14260
1476649782 14278
1476657035 14278
1476669502 14299
1476898652 14292
1476898801 14293
1476983419 14293
1476985670 14293
1477162770 14294
1477163775 14307
1477256421 14230
1478107115 15840
1478455059 16034
1478546505 15923
1478803876 15931
1478890551 15926
1478917310 14840
1478918413 14825
1479069175 14825
1479234403 14827
1479235044 14828
1479317714 14828
1479318755 14833
1480561101 14685
1480702593 14668
1481135286 14657
1487097041 14657
1496512071 14668
1499268902 14668
1501894987 14047
1501901660 14047
1501947717 14049
1501947871 14048
1501950810 14058
1501978335 14074
1501996499 14074
1502054444 15148
1502134912 15148
1502143686 15168
1502207310 15148
1502306375 15169
1502386900 15179
1502661563 15179
1502662337 15206
1502814097 15208
1502818117 15208
1502894763 15225
1503069015 15208
1503142993 15200
1503268572 15208
1503269236 15203
1503420978 15213
1503507714 15202
1503861921 15252
1503876604 15240
1504401712 15562
1504635721 15572
1504867407 15597
1505039958 15597
1505040176 15579
1505040604 15568
1505057357 15575
1505332482 15581
1505351177 15581
1505351330 15581
1505589356 15584
1505594161 15592
1506109511 15598
1506218330 15594
1506272976 15594
1506281292 15594
1506546991 15604
1506637277 15612
1506645521 15612
1506732664 15612
1506799449 15608
1507741577 15608
1507745225 15624
1507747212 15625
1508080854 15625
1508083134 15625
1508607435 15646
1508609563 15649
1508693915 15664
1508713053 15770
1508778512 15799
1508779052 15799
1508865463 15804
1508868270 16168
1508953316 16209
1508962026 16209
1509040519 16190
1509237186 16190
1509237443 16190
1509304918 16183
1509310061 16183
1509335843 16199
1509337316 16199
1509383287 16202
1509383743 16203
1509384230 16203
1509385335 16272
1509396250 16279
1509396799 16301
1509397640 16308
1509405916 16308
1509406069 16308
1509406377 16308
1509406476 16308
1509471751 16307
1509472135 16307
1509473213 16307
1509560018 16307
1509561264 16313
1509563254 16324
1509728833 16324
1509734482 16324
1509735149 16326
1509737355 16344
1509737366 16344
1509737579 16344
1509760081 16344
1509760512 16346
1509761251 16349
1509761405 16349
1509834479 16350
1509835242 16353
1509916341 16386
1509921675 16412
1509924556 16423
1509925548 16424
1509996028 16449
1509998605 16346
1509999834 16345
1510006212 16343
1510073535 16345
1510073735 16345
1510163888 16345
1510253216 16348
1510343388 16350
1510343450 16350
1510433341 16354
1510434565 16355
1510435726 16358
1510438075 16358
1510524346 16369
1510527628 16369
1510598385 16369
1510598729 16377
1510684357 16390
1510684842 16390
1510686411 16390
1510950871 16390
1511897228 16404
1511897688 16405
1511975783 16405
1511985444 16413
1512417575 16414
1513363658 16420
1514578169 16420
1516295049 16420
1517890060 16426
1518205861 16426
1518987759 16423
1521021251 16425
1521057101 16425
1521999083 16421
1522694108 16421
1522883211 16442
1522883332 16440
1522957096 16440
1523153925 16457
1523824088 16458
1524076784 16456
1524076828 16457
1525029758 16457
1525545033 16460
1535472067 16461
1535472387 16461
1539889964 16466
1539890505 16467
1539975273 16486
1539975316 16486
1539978603 16492
1541704184 16498
1541790795 16499
1541792335 16499
1542568117 16497
1546196873 16515
1546197442 16520
1546302318 16520
1546552727 16517
1546552935 16519
1546555225 16529
1546633617 16574
1546968897 16575
1546969540 16582
1547059286 16603
1547062500 16616
1547062709 16616
1547147939 16615
1547161126 16631
1547231992 16632
1547234188 16632
1547328853 16641
1547330330 16646
1547331228 16646
1547334397 16654
1547336092 16654
1554312023 16654
